role,fit,natural_percentage,adapted_percentage,compressed,over_time
{'S': 'Administrador'},{'N': '65'},"{'S': '[{""F"": 32, ""L"": 74, ""O"": 88, ""W"": 64}]'}","{'S': '[{""F"": 32, ""L"": 81, ""O"": 72, ""W"": 43}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Lider de Manutencao'},{'N': '0'},"{'S': '[{""F"": 50, ""L"": 50, ""O"": 50, ""W"": 50}]'}","{'S': '[{""F"": 50, ""L"": 50, ""O"": 50, ""W"": 50}]'}",{'BOOL': False},{'BOOL': True}
{'S': 'SDR Sales Development Representative'},{'N': '61'},"{'S': '[{""F"": 43, ""L"": 74, ""O"": 52, ""W"": 48}]'}","{'S': '[{""F"": 40, ""L"": 67, ""O"": 20, ""W"": 73}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Gerente Tecnico'},{'N': '0'},"{'S': '[{""F"": 50, ""L"": 50, ""O"": 50, ""W"": 50}]'}","{'S': '[{""F"": 50, ""L"": 50, ""O"": 50, ""W"": 50}]'}",{'BOOL': False},{'BOOL': True}
{'S': 'Analista de Desenvolvimento de RH'},{'N': '81'},"{'S': '[{""F"": 32, ""L"": 74, ""O"": 88, ""W"": 53}]'}","{'S': '[{""F"": 37, ""L"": 75, ""O"": 53, ""W"": 79}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Coordenador Contabil'},{'N': '59'},"{'S': '[{""F"": 35, ""L"": 74, ""O"": 67, ""W"": 64}]'}","{'S': '[{""F"": 32, ""L"": 50, ""O"": 59, ""W"": 87}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Coordenador de Back Office'},{'N': '0'},"{'S': '[{""F"": 50, ""L"": 50, ""O"": 50, ""W"": 50}]'}","{'S': '[{""F"": 50, ""L"": 50, ""O"": 50, ""W"": 50}]'}",{'BOOL': False},{'BOOL': True}
{'S': 'Analista de Recursos Humanos'},{'N': '82'},"{'S': '[{""F"": 32, ""L"": 87, ""O"": 88, ""W"": 53}]'}","{'S': '[{""F"": 25, ""L"": 67, ""O"": 59, ""W"": 79}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Coordenador de Gestao de Pessoas'},{'N': '64'},"{'S': '[{""F"": 35, ""L"": 87, ""O"": 67, ""W"": 53}]'}","{'S': '[{""F"": 25, ""L"": 88, ""O"": 53, ""W"": 73}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Administrador Financeiro'},{'N': '69'},"{'S': '[{""F"": 28, ""L"": 87, ""O"": 67, ""W"": 88}]'}","{'S': '[{""F"": 32, ""L"": 62, ""O"": 53, ""W"": 90}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Gerente de Projetos'},{'N': '45'},"{'S': '[{""F"": 20, ""L"": 74, ""O"": 92, ""W"": 88}]'}","{'S': '[{""F"": 8, ""L"": 39, ""O"": 46, ""W"": 87}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Analista Financeiro'},{'N': '61'},"{'S': '[{""F"": 50, ""L"": 59, ""O"": 44, ""W"": 79}]'}","{'S': '[{""F"": 69, ""L"": 62, ""O"": 20, ""W"": 65}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Diretor Financeiro'},{'N': '0'},"{'S': '[{""F"": 60, ""L"": 59, ""O"": 52, ""W"": 59}]'}","{'S': '[{""F"": 47, ""L"": 50, ""O"": 46, ""W"": 53}]'}",{'BOOL': True},{'BOOL': False}
{'S': 'Analista de Recursos Humanos'},{'N': '63'},"{'S': '[{""F"": 50, ""L"": 45, ""O"": 80, ""W"": 59}]'}","{'S': '[{""F"": 47, ""L"": 50, ""O"": 46, ""W"": 87}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Gerente Imobiliario'},{'N': '70'},"{'S': '[{""F"": 50, ""L"": 87, ""O"": 58, ""W"": 53}]'}","{'S': '[{""F"": 25, ""L"": 75, ""O"": 46, ""W"": 79}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Gerente de Operacoes'},{'N': '66'},"{'S': '[{""F"": 45, ""L"": 74, ""O"": 58, ""W"": 59}]'}","{'S': '[{""F"": 37, ""L"": 62, ""O"": 65, ""W"": 65}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Diretor Executivo'},{'N': '49'},"{'S': '[{""F"": 32, ""L"": 87, ""O"": 67, ""W"": 64}]'}","{'S': '[{""F"": 25, ""L"": 86, ""O"": 30, ""W"": 79}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Gerente de Treinamento e Desenvolvimento'},{'N': '40'},"{'S': '[{""F"": 50, ""L"": 51, ""O"": 58, ""W"": 88}]'}","{'S': '[{""F"": 47, ""L"": 29, ""O"": 65, ""W"": 65}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Coordenador de Recursos Humanos'},{'N': '72'},"{'S': '[{""F"": 50, ""L"": 74, ""O"": 58, ""W"": 43}]'}","{'S': '[{""F"": 25, ""L"": 75, ""O"": 53, ""W"": 73}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Business Partner'},{'N': '41'},"{'S': '[{""F"": 35, ""L"": 28, ""O"": 95, ""W"": 79}]'}","{'S': '[{""F"": 25, ""L"": 22, ""O"": 72, ""W"": 87}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Analista de Risco'},{'N': '0'},"{'S': '[{""F"": 45, ""L"": 59, ""O"": 58, ""W"": 59}]'}","{'S': '[{""F"": 62, ""L"": 50, ""O"": 46, ""W"": 65}]'}",{'BOOL': True},{'BOOL': False}
{'S': 'Desenvolvedor Front End'},{'N': '56'},"{'S': '[{""F"": 35, ""L"": 87, ""O"": 67, ""W"": 59}]'}","{'S': '[{""F"": 32, ""L"": 75, ""O"": 46, ""W"": 73}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Diretor Geral'},{'N': '37'},"{'S': '[{""F"": 32, ""L"": 45, ""O"": 88, ""W"": 92}]'}","{'S': '[{""F"": 37, ""L"": 29, ""O"": 59, ""W"": 53}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'COO Chief Operating Officer'},{'N': '53'},"{'S': '[{""F"": 45, ""L"": 51, ""O"": 67, ""W"": 88}]'}","{'S': '[{""F"": 40, ""L"": 50, ""O"": 59, ""W"": 65}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Gerente de Recursos Humanos'},{'N': '77'},"{'S': '[{""F"": 50, ""L"": 95, ""O"": 52, ""W"": 43}]'}","{'S': '[{""F"": 32, ""L"": 89, ""O"": 30, ""W"": 53}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Analista de Midias Sociais'},{'N': '53'},"{'S': '[{""F"": 60, ""L"": 95, ""O"": 52, ""W"": 34}]'}","{'S': '[{""F"": 62, ""L"": 67, ""O"": 41, ""W"": 29}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Coordenador de Desenvolvimento'},{'N': '40'},"{'S': '[{""F"": 43, ""L"": 95, ""O"": 52, ""W"": 43}]'}","{'S': '[{""F"": 8, ""L"": 88, ""O"": 46, ""W"": 43}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Gerente de Administracao de Pessoal'},{'N': '43'},"{'S': '[{""F"": 95, ""L"": 15, ""O"": 88, ""W"": 92}]'}","{'S': '[{""F"": 53, ""L"": 22, ""O"": 53, ""W"": 79}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Coordenador de Contas a Pagar'},{'N': '46'},"{'S': '[{""F"": 45, ""L"": 74, ""O"": 88, ""W"": 28}]'}","{'S': '[{""F"": 40, ""L"": 39, ""O"": 72, ""W"": 43}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Analista de Planejamento Financeiro'},{'N': '66'},"{'S': '[{""F"": 45, ""L"": 59, ""O"": 67, ""W"": 59}]'}","{'S': '[{""F"": 47, ""L"": 75, ""O"": 41, ""W"": 73}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Gerente de Desenvolvimento de Sistemas'},{'N': '54'},"{'S': '[{""F"": 54, ""L"": 45, ""O"": 67, ""W"": 53}]'}","{'S': '[{""F"": 79, ""L"": 29, ""O"": 27, ""W"": 65}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Gerente de Planejamento Estrategico'},{'N': '83'},"{'S': '[{""F"": 60, ""L"": 51, ""O"": 25, ""W"": 59}]'}","{'S': '[{""F"": 88, ""L"": 22, ""O"": 30, ""W"": 29}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Diretor Executivo'},{'N': '67'},"{'S': '[{""F"": 50, ""L"": 95, ""O"": 58, ""W"": 28}]'}","{'S': '[{""F"": 37, ""L"": 88, ""O"": 41, ""W"": 53}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Atendente'},{'N': '74'},"{'S': '[{""F"": 54, ""L"": 45, ""O"": 88, ""W"": 59}]'}","{'S': '[{""F"": 40, ""L"": 67, ""O"": 59, ""W"": 65}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Gerente de Administracao de Pessoal'},{'N': '76'},"{'S': '[{""F"": 54, ""L"": 74, ""O"": 58, ""W"": 34}]'}","{'S': '[{""F"": 53, ""L"": 67, ""O"": 53, ""W"": 29}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Gerente de Recursos Humanos'},{'N': '47'},"{'S': '[{""F"": 28, ""L"": 74, ""O"": 88, ""W"": 59}]'}","{'S': '[{""F"": 25, ""L"": 50, ""O"": 75, ""W"": 73}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Gerente de Recursos Humanos'},{'N': '40'},"{'S': '[{""F"": 20, ""L"": 74, ""O"": 92, ""W"": 92}]'}","{'S': '[{""F"": 8, ""L"": 39, ""O"": 72, ""W"": 65}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Coordenador de Gestao de Pessoas'},{'N': '61'},"{'S': '[{""F"": 39, ""L"": 95, ""O"": 58, ""W"": 64}]'}","{'S': '[{""F"": 32, ""L"": 89, ""O"": 46, ""W"": 43}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Agente de Atendimento'},{'N': '75'},"{'S': '[{""F"": 24, ""L"": 95, ""O"": 80, ""W"": 53}]'}","{'S': '[{""F"": 32, ""L"": 88, ""O"": 46, ""W"": 29}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Diretor Administrativo'},{'N': '0'},"{'S': '[{""F"": 54, ""L"": 59, ""O"": 58, ""W"": 48}]'}","{'S': '[{""F"": 83, ""L"": 67, ""O"": 20, ""W"": 29}]'}",{'BOOL': True},{'BOOL': False}
{'S': 'Analista de Eventos Corporativos'},{'N': '68'},"{'S': '[{""F"": 28, ""L"": 59, ""O"": 67, ""W"": 92}]'}","{'S': '[{""F"": 37, ""L"": 22, ""O"": 72, ""W"": 87}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Coordenador de Endomarketing'},{'N': '57'},"{'S': '[{""F"": 32, ""L"": 87, ""O"": 67, ""W"": 53}]'}","{'S': '[{""F"": 32, ""L"": 67, ""O"": 53, ""W"": 87}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Gerente de Desenvolvimento de Software'},{'N': '0'},"{'S': '[{""F"": 50, ""L"": 50, ""O"": 50, ""W"": 50}]'}","{'S': '[{""F"": 50, ""L"": 50, ""O"": 50, ""W"": 50}]'}",{'BOOL': False},{'BOOL': True}
{'S': 'Gerente de Recursos Humanos'},{'N': '54'},"{'S': '[{""F"": 60, ""L"": 51, ""O"": 67, ""W"": 59}]'}","{'S': '[{""F"": 69, ""L"": 39, ""O"": 46, ""W"": 65}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Analista de Recursos Humanos'},{'N': '85'},"{'S': '[{""F"": 35, ""L"": 74, ""O"": 80, ""W"": 48}]'}","{'S': '[{""F"": 53, ""L"": 39, ""O"": 72, ""W"": 43}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Promotor de Vendas'},{'N': '90'},"{'S': '[{""F"": 75, ""L"": 87, ""O"": 25, ""W"": 43}]'}","{'S': '[{""F"": 69, ""L"": 81, ""O"": 27, ""W"": 23}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Atendente'},{'N': '90'},"{'S': '[{""F"": 24, ""L"": 51, ""O"": 92, ""W"": 64}]'}","{'S': '[{""F"": 8, ""L"": 62, ""O"": 87, ""W"": 29}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Coordenador de Departamento Pessoal'},{'N': '62'},"{'S': '[{""F"": 43, ""L"": 74, ""O"": 80, ""W"": 43}]'}","{'S': '[{""F"": 32, ""L"": 81, ""O"": 46, ""W"": 43}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Coordenador de Departamento Pessoal'},{'N': '31'},"{'S': '[{""F"": 88, ""L"": 74, ""O"": 36, ""W"": 28}]'}","{'S': '[{""F"": 88, ""L"": 62, ""O"": 20, ""W"": 23}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Analista de Desenvolvimento de RH'},{'N': '62'},"{'S': '[{""F"": 14, ""L"": 59, ""O"": 92, ""W"": 92}]'}","{'S': '[{""F"": 8, ""L"": 39, ""O"": 80, ""W"": 53}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Gerente de Tecnologia'},{'N': '57'},"{'S': '[{""F"": 45, ""L"": 74, ""O"": 67, ""W"": 48}]'}","{'S': '[{""F"": 8, ""L"": 81, ""O"": 53, ""W"": 73}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Product Owner'},{'N': '60'},"{'S': '[{""F"": 50, ""L"": 59, ""O"": 80, ""W"": 48}]'}","{'S': '[{""F"": 69, ""L"": 39, ""O"": 41, ""W"": 65}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Account Manager'},{'N': '0'},"{'S': '[{""F"": 60, ""L"": 51, ""O"": 52, ""W"": 48}]'}","{'S': '[{""F"": 69, ""L"": 62, ""O"": 41, ""W"": 29}]'}",{'BOOL': True},{'BOOL': False}
{'S': 'Coordenador de Comunicacao Interna'},{'N': '47'},"{'S': '[{""F"": 88, ""L"": 59, ""O"": 36, ""W"": 43}]'}","{'S': '[{""F"": 53, ""L"": 86, ""O"": 27, ""W"": 53}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Analista de Sistemas'},{'N': '75'},"{'S': '[{""F"": 54, ""L"": 15, ""O"": 95, ""W"": 92}]'}","{'S': '[{""F"": 32, ""L"": 22, ""O"": 75, ""W"": 73}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Analista de Back Office'},{'N': '0'},"{'S': '[{""F"": 60, ""L"": 51, ""O"": 58, ""W"": 59}]'}","{'S': '[{""F"": 69, ""L"": 39, ""O"": 41, ""W"": 73}]'}",{'BOOL': True},{'BOOL': False}
{'S': 'Gerente de Recursos Humanos'},{'N': '71'},"{'S': '[{""F"": 45, ""L"": 87, ""O"": 52, ""W"": 59}]'}","{'S': '[{""F"": 8, ""L"": 62, ""O"": 72, ""W"": 73}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Gerente de Produto'},{'N': '0'},"{'S': '[{""F"": 50, ""L"": 50, ""O"": 50, ""W"": 50}]'}","{'S': '[{""F"": 50, ""L"": 50, ""O"": 50, ""W"": 50}]'}",{'BOOL': False},{'BOOL': True}
{'S': 'Auxiliar Administrativo'},{'N': '77'},"{'S': '[{""F"": 28, ""L"": 59, ""O"": 88, ""W"": 92}]'}","{'S': '[{""F"": 37, ""L"": 29, ""O"": 65, ""W"": 90}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Coordenador de Gestao de Pessoas'},{'N': '60'},"{'S': '[{""F"": 35, ""L"": 87, ""O"": 80, ""W"": 53}]'}","{'S': '[{""F"": 32, ""L"": 89, ""O"": 46, ""W"": 53}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Assistente Comercial'},{'N': '81'},"{'S': '[{""F"": 43, ""L"": 87, ""O"": 80, ""W"": 43}]'}","{'S': '[{""F"": 32, ""L"": 75, ""O"": 46, ""W"": 29}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Business Partner'},{'N': '50'},"{'S': '[{""F"": 28, ""L"": 95, ""O"": 92, ""W"": 43}]'}","{'S': '[{""F"": 37, ""L"": 81, ""O"": 59, ""W"": 23}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Coordenador de Recursos Humanos'},{'N': '83'},"{'S': '[{""F"": 54, ""L"": 87, ""O"": 36, ""W"": 34}]'}","{'S': '[{""F"": 47, ""L"": 91, ""O"": 20, ""W"": 23}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Analista de Back Office'},{'N': '47'},"{'S': '[{""F"": 50, ""L"": 87, ""O"": 36, ""W"": 53}]'}","{'S': '[{""F"": 62, ""L"": 67, ""O"": 30, ""W"": 43}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Coordenador de Gestao de Pessoas'},{'N': '66'},"{'S': '[{""F"": 35, ""L"": 87, ""O"": 44, ""W"": 59}]'}","{'S': '[{""F"": 37, ""L"": 88, ""O"": 41, ""W"": 53}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Diretor Comercial'},{'N': '87'},"{'S': '[{""F"": 88, ""L"": 95, ""O"": 18, ""W"": 34}]'}","{'S': '[{""F"": 79, ""L"": 89, ""O"": 20, ""W"": 8}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Coordenador de Obras'},{'N': '51'},"{'S': '[{""F"": 88, ""L"": 22, ""O"": 52, ""W"": 59}]'}","{'S': '[{""F"": 32, ""L"": 75, ""O"": 53, ""W"": 65}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Diretor Comercial'},{'N': '59'},"{'S': '[{""F"": 45, ""L"": 95, ""O"": 52, ""W"": 28}]'}","{'S': '[{""F"": 47, ""L"": 88, ""O"": 27, ""W"": 29}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Coordenador de Beneficios'},{'N': '58'},"{'S': '[{""F"": 20, ""L"": 87, ""O"": 80, ""W"": 79}]'}","{'S': '[{""F"": 37, ""L"": 67, ""O"": 46, ""W"": 79}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Coordenador de Recursos Humanos'},{'N': '65'},"{'S': '[{""F"": 35, ""L"": 87, ""O"": 67, ""W"": 59}]'}","{'S': '[{""F"": 37, ""L"": 81, ""O"": 46, ""W"": 53}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'CEO Chief Executive Officer'},{'N': '0'},"{'S': '[{""F"": 50, ""L"": 59, ""O"": 52, ""W"": 53}]'}","{'S': '[{""F"": 53, ""L"": 62, ""O"": 53, ""W"": 29}]'}",{'BOOL': True},{'BOOL': False}
{'S': 'Coordenador de Desenvolvimento'},{'N': '37'},"{'S': '[{""F"": 32, ""L"": 95, ""O"": 88, ""W"": 48}]'}","{'S': '[{""F"": 37, ""L"": 81, ""O"": 53, ""W"": 29}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Supervisor de Tecnologia da Informacao'},{'N': '45'},"{'S': '[{""F"": 75, ""L"": 45, ""O"": 52, ""W"": 48}]'}","{'S': '[{""F"": 88, ""L"": 29, ""O"": 27, ""W"": 43}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Analista de Desenvolvimento de RH'},{'N': '86'},"{'S': '[{""F"": 39, ""L"": 87, ""O"": 52, ""W"": 64}]'}","{'S': '[{""F"": 32, ""L"": 67, ""O"": 59, ""W"": 65}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Administrador'},{'N': '87'},"{'S': '[{""F"": 39, ""L"": 35, ""O"": 67, ""W"": 79}]'}","{'S': '[{""F"": 32, ""L"": 62, ""O"": 46, ""W"": 79}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Gerente de Desenvolvimento de Software'},{'N': '53'},"{'S': '[{""F"": 35, ""L"": 59, ""O"": 58, ""W"": 79}]'}","{'S': '[{""F"": 37, ""L"": 81, ""O"": 65, ""W"": 29}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Analista de Business Inteligence'},{'N': '85'},"{'S': '[{""F"": 35, ""L"": 35, ""O"": 88, ""W"": 79}]'}","{'S': '[{""F"": 37, ""L"": 67, ""O"": 46, ""W"": 73}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Analista de Recursos Humanos'},{'N': '69'},"{'S': '[{""F"": 20, ""L"": 59, ""O"": 80, ""W"": 88}]'}","{'S': '[{""F"": 8, ""L"": 50, ""O"": 53, ""W"": 91}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Gerente Executivo de RH'},{'N': '58'},"{'S': '[{""F"": 45, ""L"": 95, ""O"": 25, ""W"": 64}]'}","{'S': '[{""F"": 47, ""L"": 81, ""O"": 27, ""W"": 87}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Gerente de Recursos Humanos'},{'N': '42'},"{'S': '[{""F"": 17, ""L"": 87, ""O"": 92, ""W"": 88}]'}","{'S': '[{""F"": 32, ""L"": 67, ""O"": 72, ""W"": 65}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Analista de Desenvolvimento de RH'},{'N': '70'},"{'S': '[{""F"": 24, ""L"": 59, ""O"": 80, ""W"": 79}]'}","{'S': '[{""F"": 40, ""L"": 62, ""O"": 72, ""W"": 43}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Recepcionista'},{'N': '54'},"{'S': '[{""F"": 45, ""L"": 28, ""O"": 80, ""W"": 79}]'}","{'S': '[{""F"": 53, ""L"": 50, ""O"": 46, ""W"": 65}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Coordenador Desenvolvimento Organizacional'},{'N': '79'},"{'S': '[{""F"": 88, ""L"": 95, ""O"": 25, ""W"": 28}]'}","{'S': '[{""F"": 88, ""L"": 67, ""O"": 27, ""W"": 23}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Gerente de Projetos'},{'N': '55'},"{'S': '[{""F"": 54, ""L"": 87, ""O"": 25, ""W"": 64}]'}","{'S': '[{""F"": 69, ""L"": 67, ""O"": 30, ""W"": 43}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Gerente de Recursos Humanos'},{'N': '44'},"{'S': '[{""F"": 35, ""L"": 59, ""O"": 88, ""W"": 64}]'}","{'S': '[{""F"": 8, ""L"": 67, ""O"": 65, ""W"": 65}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'CFO Chief Financial Officer'},{'N': '78'},"{'S': '[{""F"": 95, ""L"": 51, ""O"": 44, ""W"": 53}]'}","{'S': '[{""F"": 83, ""L"": 50, ""O"": 27, ""W"": 43}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Designer de Produto'},{'N': '55'},"{'S': '[{""F"": 45, ""L"": 51, ""O"": 36, ""W"": 88}]'}","{'S': '[{""F"": 53, ""L"": 67, ""O"": 27, ""W"": 73}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Analista de Recursos Humanos'},{'N': '60'},"{'S': '[{""F"": 75, ""L"": 87, ""O"": 44, ""W"": 34}]'}","{'S': '[{""F"": 47, ""L"": 81, ""O"": 27, ""W"": 29}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Coordenador de Recursos Humanos'},{'N': '66'},"{'S': '[{""F"": 39, ""L"": 87, ""O"": 67, ""W"": 59}]'}","{'S': '[{""F"": 40, ""L"": 50, ""O"": 30, ""W"": 79}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Auxiliar Administrativo'},{'N': '0'},"{'S': '[{""F"": 50, ""L"": 50, ""O"": 50, ""W"": 50}]'}","{'S': '[{""F"": 50, ""L"": 50, ""O"": 50, ""W"": 50}]'}",{'BOOL': False},{'BOOL': True}
{'S': 'Gerente de Operacoes'},{'N': '0'},"{'S': '[{""F"": 50, ""L"": 50, ""O"": 50, ""W"": 50}]'}","{'S': '[{""F"": 50, ""L"": 50, ""O"": 50, ""W"": 50}]'}",{'BOOL': False},{'BOOL': True}
{'S': 'Gerente de Beneficios e Relacoes Sindicais'},{'N': '46'},"{'S': '[{""F"": 39, ""L"": 87, ""O"": 58, ""W"": 53}]'}","{'S': '[{""F"": 40, ""L"": 67, ""O"": 41, ""W"": 53}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Analista de Recursos Humanos'},{'N': '64'},"{'S': '[{""F"": 13, ""L"": 59, ""O"": 95, ""W"": 92}]'}","{'S': '[{""F"": 25, ""L"": 22, ""O"": 75, ""W"": 90}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Product Owner'},{'N': '51'},"{'S': '[{""F"": 45, ""L"": 35, ""O"": 80, ""W"": 92}]'}","{'S': '[{""F"": 40, ""L"": 50, ""O"": 59, ""W"": 43}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Gerente Nacional de Ventas'},{'N': '0'},"{'S': '[{""F"": 50, ""L"": 50, ""O"": 50, ""W"": 50}]'}","{'S': '[{""F"": 50, ""L"": 50, ""O"": 50, ""W"": 50}]'}",{'BOOL': False},{'BOOL': True}
{'S': 'Gerente Regional'},{'N': '0'},"{'S': '[{""F"": 50, ""L"": 50, ""O"": 50, ""W"": 50}]'}","{'S': '[{""F"": 50, ""L"": 50, ""O"": 50, ""W"": 50}]'}",{'BOOL': False},{'BOOL': True}
{'S': 'Analista de Desenvolvimento de RH'},{'N': '47'},"{'S': '[{""F"": 75, ""L"": 15, ""O"": 88, ""W"": 59}]'}","{'S': '[{""F"": 76, ""L"": 22, ""O"": 41, ""W"": 65}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Diretor Geral'},{'N': '50'},"{'S': '[{""F"": 88, ""L"": 22, ""O"": 58, ""W"": 53}]'}","{'S': '[{""F"": 92, ""L"": 29, ""O"": 30, ""W"": 23}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Engenheiro de Dados'},{'N': '72'},"{'S': '[{""F"": 45, ""L"": 51, ""O"": 80, ""W"": 64}]'}","{'S': '[{""F"": 47, ""L"": 39, ""O"": 46, ""W"": 73}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Gerente_de_Suprimentos'},{'N': '51'},"{'S': '[{""F"": 50, ""L"": 45, ""O"": 80, ""W"": 48}]'}","{'S': '[{""F"": 40, ""L"": 62, ""O"": 59, ""W"": 65}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Analista de Desenvolvimento de RH'},{'N': '87'},"{'S': '[{""F"": 39, ""L"": 95, ""O"": 80, ""W"": 43}]'}","{'S': '[{""F"": 25, ""L"": 88, ""O"": 65, ""W"": 43}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Gerente de Recursos Humanos'},{'N': '77'},"{'S': '[{""F"": 88, ""L"": 87, ""O"": 15, ""W"": 59}]'}","{'S': '[{""F"": 83, ""L"": 50, ""O"": 41, ""W"": 29}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Vice-Presidente'},{'N': '35'},"{'S': '[{""F"": 28, ""L"": 59, ""O"": 88, ""W"": 79}]'}","{'S': '[{""F"": 32, ""L"": 50, ""O"": 59, ""W"": 87}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Analista de Folha de Pagamento'},{'N': '72'},"{'S': '[{""F"": 14, ""L"": 59, ""O"": 92, ""W"": 92}]'}","{'S': '[{""F"": 37, ""L"": 62, ""O"": 53, ""W"": 65}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Gerente de Beneficios e Relacoes Sindicais'},{'N': '44'},"{'S': '[{""F"": 50, ""L"": 87, ""O"": 67, ""W"": 28}]'}","{'S': '[{""F"": 40, ""L"": 89, ""O"": 41, ""W"": 29}]'}",{'BOOL': False},{'BOOL': False}
{'S': 'Gerente de Recursos Humanos'},{'N': '0'},"{'S': '[{""F"": 45, ""L"": 45, ""O"": 58, ""W"": 59}]'}","{'S': '[{""F"": 25, ""L"": 86, ""O"": 53, ""W"": 53}]'}",{'BOOL': True},{'BOOL': False}
